date_id,date,day,month,month_name,quarter,year,financial_year,week_of_year,day_of_week,is_weekend,is_public_holiday,is_eofy_month,season
20220721,2022-07-21,21,7,July,Q3,2022,FY2022/23,29,Thursday,N,N,N,Winter
20220722,2022-07-22,22,7,July,Q3,2022,FY2022/23,29,Friday,N,N,N,Winter
20220723,2022-07-23,23,7,July,Q3,2022,FY2022/23,29,Saturday,Y,N,N,Winter
20220724,2022-07-24,24,7,July,Q3,2022,FY2022/23,29,Sunday,Y,N,N,Winter
20220725,2022-07-25,25,7,July,Q3,2022,FY2022/23,30,Monday,N,N,N,Winter
20220726,2022-07-26,26,7,July,Q3,2022,FY2022/23,30,Tuesday,N,N,N,Winter
20220727,2022-07-27,27,7,July,Q3,2022,FY2022/23,30,Wednesday,N,N,N,Winter
20220728,2022-07-28,28,7,July,Q3,2022,FY2022/23,30,Thursday,N,N,N,Winter
20220729,2022-07-29,29,7,July,Q3,2022,FY2022/23,30,Friday,N,N,N,Winter
20220730,2022-07-30,30,7,July,Q3,2022,FY2022/23,30,Saturday,Y,N,N,Winter
20220731,2022-07-31,31,7,July,Q3,2022,FY2022/23,30,Sunday,Y,N,N,Winter
20220801,2022-08-01,1,8,August,Q3,2022,FY2022/23,31,Monday,N,N,N,Winter
20220802,2022-08-02,2,8,August,Q3,2022,FY2022/23,31,Tuesday,N,N,N,Winter
20220803,2022-08-03,3,8,August,Q3,2022,FY2022/23,31,Wednesday,N,N,N,Winter
20220804,2022-08-04,4,8,August,Q3,2022,FY2022/23,31,Thursday,N,N,N,Winter
20220805,2022-08-05,5,8,August,Q3,2022,FY2022/23,31,Friday,N,N,N,Winter
20220806,2022-08-06,6,8,August,Q3,2022,FY2022/23,31,Saturday,Y,N,N,Winter
20220807,2022-08-07,7,8,August,Q3,2022,FY2022/23,31,Sunday,Y,N,N,Winter
20220808,2022-08-08,8,8,August,Q3,2022,FY2022/23,32,Monday,N,N,N,Winter
20220809,2022-08-09,9,8,August,Q3,2022,FY2022/23,32,Tuesday,N,N,N,Winter
20220810,2022-08-10,10,8,August,Q3,2022,FY2022/23,32,Wednesday,N,N,N,Winter
20220811,2022-08-11,11,8,August,Q3,2022,FY2022/23,32,Thursday,N,N,N,Winter
20220812,2022-08-12,12,8,August,Q3,2022,FY2022/23,32,Friday,N,N,N,Winter
20220813,2022-08-13,13,8,August,Q3,2022,FY2022/23,32,Saturday,Y,N,N,Winter
20220814,2022-08-14,14,8,August,Q3,2022,FY2022/23,32,Sunday,Y,N,N,Winter
20220815,2022-08-15,15,8,August,Q3,2022,FY2022/23,33,Monday,N,N,N,Winter
20220816,2022-08-16,16,8,August,Q3,2022,FY2022/23,33,Tuesday,N,N,N,Winter
20220817,2022-08-17,17,8,August,Q3,2022,FY2022/23,33,Wednesday,N,N,N,Winter
20220818,2022-08-18,18,8,August,Q3,2022,FY2022/23,33,Thursday,N,N,N,Winter
20220819,2022-08-19,19,8,August,Q3,2022,FY2022/23,33,Friday,N,N,N,Winter
20220820,2022-08-20,20,8,August,Q3,2022,FY2022/23,33,Saturday,Y,N,N,Winter
20220821,2022-08-21,21,8,August,Q3,2022,FY2022/23,33,Sunday,Y,N,N,Winter
20220822,2022-08-22,22,8,August,Q3,2022,FY2022/23,34,Monday,N,N,N,Winter
20220823,2022-08-23,23,8,August,Q3,2022,FY2022/23,34,Tuesday,N,N,N,Winter
20220824,2022-08-24,24,8,August,Q3,2022,FY2022/23,34,Wednesday,N,N,N,Winter
20220825,2022-08-25,25,8,August,Q3,2022,FY2022/23,34,Thursday,N,N,N,Winter
20220826,2022-08-26,26,8,August,Q3,2022,FY2022/23,34,Friday,N,N,N,Winter
20220827,2022-08-27,27,8,August,Q3,2022,FY2022/23,34,Saturday,Y,N,N,Winter
20220828,2022-08-28,28,8,August,Q3,2022,FY2022/23,34,Sunday,Y,N,N,Winter
20220829,2022-08-29,29,8,August,Q3,2022,FY2022/23,35,Monday,N,N,N,Winter
20220830,2022-08-30,30,8,August,Q3,2022,FY2022/23,35,Tuesday,N,N,N,Winter
20220831,2022-08-31,31,8,August,Q3,2022,FY2022/23,35,Wednesday,N,N,N,Winter
20220901,2022-09-01,1,9,September,Q3,2022,FY2022/23,35,Thursday,N,N,N,Spring
20220902,2022-09-02,2,9,September,Q3,2022,FY2022/23,35,Friday,N,N,N,Spring
20220903,2022-09-03,3,9,September,Q3,2022,FY2022/23,35,Saturday,Y,N,N,Spring
20220904,2022-09-04,4,9,September,Q3,2022,FY2022/23,35,Sunday,Y,N,N,Spring
20220905,2022-09-05,5,9,September,Q3,2022,FY2022/23,36,Monday,N,N,N,Spring
20220906,2022-09-06,6,9,September,Q3,2022,FY2022/23,36,Tuesday,N,N,N,Spring
20220907,2022-09-07,7,9,September,Q3,2022,FY2022/23,36,Wednesday,N,N,N,Spring
20220908,2022-09-08,8,9,September,Q3,2022,FY2022/23,36,Thursday,N,N,N,Spring
20220909,2022-09-09,9,9,September,Q3,2022,FY2022/23,36,Friday,N,N,N,Spring
20220910,2022-09-10,10,9,September,Q3,2022,FY2022/23,36,Saturday,Y,N,N,Spring
20220911,2022-09-11,11,9,September,Q3,2022,FY2022/23,36,Sunday,Y,N,N,Spring
20220912,2022-09-12,12,9,September,Q3,2022,FY2022/23,37,Monday,N,N,N,Spring
20220913,2022-09-13,13,9,September,Q3,2022,FY2022/23,37,Tuesday,N,N,N,Spring
20220914,2022-09-14,14,9,September,Q3,2022,FY2022/23,37,Wednesday,N,N,N,Spring
20220915,2022-09-15,15,9,September,Q3,2022,FY2022/23,37,Thursday,N,N,N,Spring
20220916,2022-09-16,16,9,September,Q3,2022,FY2022/23,37,Friday,N,N,N,Spring
20220917,2022-09-17,17,9,September,Q3,2022,FY2022/23,37,Saturday,Y,N,N,Spring
20220918,2022-09-18,18,9,September,Q3,2022,FY2022/23,37,Sunday,Y,N,N,Spring
20220919,2022-09-19,19,9,September,Q3,2022,FY2022/23,38,Monday,N,N,N,Spring
20220920,2022-09-20,20,9,September,Q3,2022,FY2022/23,38,Tuesday,N,N,N,Spring
20220921,2022-09-21,21,9,September,Q3,2022,FY2022/23,38,Wednesday,N,N,N,Spring
20220922,2022-09-22,22,9,September,Q3,2022,FY2022/23,38,Thursday,N,N,N,Spring
20220923,2022-09-23,23,9,September,Q3,2022,FY2022/23,38,Friday,N,N,N,Spring
20220924,2022-09-24,24,9,September,Q3,2022,FY2022/23,38,Saturday,Y,N,N,Spring
20220925,2022-09-25,25,9,September,Q3,2022,FY2022/23,38,Sunday,Y,N,N,Spring
20220926,2022-09-26,26,9,September,Q3,2022,FY2022/23,39,Monday,N,N,N,Spring
20220927,2022-09-27,27,9,September,Q3,2022,FY2022/23,39,Tuesday,N,N,N,Spring
20220928,2022-09-28,28,9,September,Q3,2022,FY2022/23,39,Wednesday,N,N,N,Spring
20220929,2022-09-29,29,9,September,Q3,2022,FY2022/23,39,Thursday,N,N,N,Spring
20220930,2022-09-30,30,9,September,Q3,2022,FY2022/23,39,Friday,N,N,N,Spring
20221001,2022-10-01,1,10,October,Q4,2022,FY2022/23,39,Saturday,Y,N,N,Spring
20221002,2022-10-02,2,10,October,Q4,2022,FY2022/23,39,Sunday,Y,N,N,Spring
20221003,2022-10-03,3,10,October,Q4,2022,FY2022/23,40,Monday,N,N,N,Spring
20221004,2022-10-04,4,10,October,Q4,2022,FY2022/23,40,Tuesday,N,N,N,Spring
20221005,2022-10-05,5,10,October,Q4,2022,FY2022/23,40,Wednesday,N,N,N,Spring
20221006,2022-10-06,6,10,October,Q4,2022,FY2022/23,40,Thursday,N,N,N,Spring
20221007,2022-10-07,7,10,October,Q4,2022,FY2022/23,40,Friday,N,N,N,Spring
20221008,2022-10-08,8,10,October,Q4,2022,FY2022/23,40,Saturday,Y,N,N,Spring
20221009,2022-10-09,9,10,October,Q4,2022,FY2022/23,40,Sunday,Y,N,N,Spring
20221010,2022-10-10,10,10,October,Q4,2022,FY2022/23,41,Monday,N,N,N,Spring
20221011,2022-10-11,11,10,October,Q4,2022,FY2022/23,41,Tuesday,N,N,N,Spring
20221012,2022-10-12,12,10,October,Q4,2022,FY2022/23,41,Wednesday,N,N,N,Spring
20221013,2022-10-13,13,10,October,Q4,2022,FY2022/23,41,Thursday,N,N,N,Spring
20221014,2022-10-14,14,10,October,Q4,2022,FY2022/23,41,Friday,N,N,N,Spring
20221015,2022-10-15,15,10,October,Q4,2022,FY2022/23,41,Saturday,Y,N,N,Spring
20221016,2022-10-16,16,10,October,Q4,2022,FY2022/23,41,Sunday,Y,N,N,Spring
20221017,2022-10-17,17,10,October,Q4,2022,FY2022/23,42,Monday,N,N,N,Spring
20221018,2022-10-18,18,10,October,Q4,2022,FY2022/23,42,Tuesday,N,N,N,Spring
20221019,2022-10-19,19,10,October,Q4,2022,FY2022/23,42,Wednesday,N,N,N,Spring
20221020,2022-10-20,20,10,October,Q4,2022,FY2022/23,42,Thursday,N,N,N,Spring
20221021,2022-10-21,21,10,October,Q4,2022,FY2022/23,42,Friday,N,N,N,Spring
20221022,2022-10-22,22,10,October,Q4,2022,FY2022/23,42,Saturday,Y,N,N,Spring
20221023,2022-10-23,23,10,October,Q4,2022,FY2022/23,42,Sunday,Y,N,N,Spring
20221024,2022-10-24,24,10,October,Q4,2022,FY2022/23,43,Monday,N,N,N,Spring
20221025,2022-10-25,25,10,October,Q4,2022,FY2022/23,43,Tuesday,N,N,N,Spring
20221026,2022-10-26,26,10,October,Q4,2022,FY2022/23,43,Wednesday,N,N,N,Spring
20221027,2022-10-27,27,10,October,Q4,2022,FY2022/23,43,Thursday,N,N,N,Spring
20221028,2022-10-28,28,10,October,Q4,2022,FY2022/23,43,Friday,N,N,N,Spring
20221029,2022-10-29,29,10,October,Q4,2022,FY2022/23,43,Saturday,Y,N,N,Spring
20221030,2022-10-30,30,10,October,Q4,2022,FY2022/23,43,Sunday,Y,N,N,Spring
20221031,2022-10-31,31,10,October,Q4,2022,FY2022/23,44,Monday,N,N,N,Spring
20221101,2022-11-01,1,11,November,Q4,2022,FY2022/23,44,Tuesday,N,N,N,Spring
20221102,2022-11-02,2,11,November,Q4,2022,FY2022/23,44,Wednesday,N,N,N,Spring
20221103,2022-11-03,3,11,November,Q4,2022,FY2022/23,44,Thursday,N,N,N,Spring
20221104,2022-11-04,4,11,November,Q4,2022,FY2022/23,44,Friday,N,N,N,Spring
20221105,2022-11-05,5,11,November,Q4,2022,FY2022/23,44,Saturday,Y,N,N,Spring
20221106,2022-11-06,6,11,November,Q4,2022,FY2022/23,44,Sunday,Y,N,N,Spring
20221107,2022-11-07,7,11,November,Q4,2022,FY2022/23,45,Monday,N,N,N,Spring
20221108,2022-11-08,8,11,November,Q4,2022,FY2022/23,45,Tuesday,N,N,N,Spring
20221109,2022-11-09,9,11,November,Q4,2022,FY2022/23,45,Wednesday,N,N,N,Spring
20221110,2022-11-10,10,11,November,Q4,2022,FY2022/23,45,Thursday,N,N,N,Spring
20221111,2022-11-11,11,11,November,Q4,2022,FY2022/23,45,Friday,N,N,N,Spring
20221112,2022-11-12,12,11,November,Q4,2022,FY2022/23,45,Saturday,Y,N,N,Spring
20221113,2022-11-13,13,11,November,Q4,2022,FY2022/23,45,Sunday,Y,N,N,Spring
20221114,2022-11-14,14,11,November,Q4,2022,FY2022/23,46,Monday,N,N,N,Spring
20221115,2022-11-15,15,11,November,Q4,2022,FY2022/23,46,Tuesday,N,N,N,Spring
20221116,2022-11-16,16,11,November,Q4,2022,FY2022/23,46,Wednesday,N,N,N,Spring
20221117,2022-11-17,17,11,November,Q4,2022,FY2022/23,46,Thursday,N,N,N,Spring
20221118,2022-11-18,18,11,November,Q4,2022,FY2022/23,46,Friday,N,N,N,Spring
20221119,2022-11-19,19,11,November,Q4,2022,FY2022/23,46,Saturday,Y,N,N,Spring
20221120,2022-11-20,20,11,November,Q4,2022,FY2022/23,46,Sunday,Y,N,N,Spring
20221121,2022-11-21,21,11,November,Q4,2022,FY2022/23,47,Monday,N,N,N,Spring
20221122,2022-11-22,22,11,November,Q4,2022,FY2022/23,47,Tuesday,N,N,N,Spring
20221123,2022-11-23,23,11,November,Q4,2022,FY2022/23,47,Wednesday,N,N,N,Spring
20221124,2022-11-24,24,11,November,Q4,2022,FY2022/23,47,Thursday,N,N,N,Spring
20221125,2022-11-25,25,11,November,Q4,2022,FY2022/23,47,Friday,N,N,N,Spring
20221126,2022-11-26,26,11,November,Q4,2022,FY2022/23,47,Saturday,Y,N,N,Spring
20221127,2022-11-27,27,11,November,Q4,2022,FY2022/23,47,Sunday,Y,N,N,Spring
20221128,2022-11-28,28,11,November,Q4,2022,FY2022/23,48,Monday,N,N,N,Spring
20221129,2022-11-29,29,11,November,Q4,2022,FY2022/23,48,Tuesday,N,N,N,Spring
20221130,2022-11-30,30,11,November,Q4,2022,FY2022/23,48,Wednesday,N,N,N,Spring
20221201,2022-12-01,1,12,December,Q4,2022,FY2022/23,48,Thursday,N,N,N,Summer
20221202,2022-12-02,2,12,December,Q4,2022,FY2022/23,48,Friday,N,N,N,Summer
20221203,2022-12-03,3,12,December,Q4,2022,FY2022/23,48,Saturday,Y,N,N,Summer
20221204,2022-12-04,4,12,December,Q4,2022,FY2022/23,48,Sunday,Y,N,N,Summer
20221205,2022-12-05,5,12,December,Q4,2022,FY2022/23,49,Monday,N,N,N,Summer
20221206,2022-12-06,6,12,December,Q4,2022,FY2022/23,49,Tuesday,N,N,N,Summer
20221207,2022-12-07,7,12,December,Q4,2022,FY2022/23,49,Wednesday,N,N,N,Summer
20221208,2022-12-08,8,12,December,Q4,2022,FY2022/23,49,Thursday,N,N,N,Summer
20221209,2022-12-09,9,12,December,Q4,2022,FY2022/23,49,Friday,N,N,N,Summer
20221210,2022-12-10,10,12,December,Q4,2022,FY2022/23,49,Saturday,Y,N,N,Summer
20221211,2022-12-11,11,12,December,Q4,2022,FY2022/23,49,Sunday,Y,N,N,Summer
20221212,2022-12-12,12,12,December,Q4,2022,FY2022/23,50,Monday,N,N,N,Summer
20221213,2022-12-13,13,12,December,Q4,2022,FY2022/23,50,Tuesday,N,N,N,Summer
20221214,2022-12-14,14,12,December,Q4,2022,FY2022/23,50,Wednesday,N,N,N,Summer
20221215,2022-12-15,15,12,December,Q4,2022,FY2022/23,50,Thursday,N,N,N,Summer
20221216,2022-12-16,16,12,December,Q4,2022,FY2022/23,50,Friday,N,N,N,Summer
20221217,2022-12-17,17,12,December,Q4,2022,FY2022/23,50,Saturday,Y,N,N,Summer
20221218,2022-12-18,18,12,December,Q4,2022,FY2022/23,50,Sunday,Y,N,N,Summer
20221219,2022-12-19,19,12,December,Q4,2022,FY2022/23,51,Monday,N,N,N,Summer
20221220,2022-12-20,20,12,December,Q4,2022,FY2022/23,51,Tuesday,N,N,N,Summer
20221221,2022-12-21,21,12,December,Q4,2022,FY2022/23,51,Wednesday,N,N,N,Summer
20221222,2022-12-22,22,12,December,Q4,2022,FY2022/23,51,Thursday,N,N,N,Summer
20221223,2022-12-23,23,12,December,Q4,2022,FY2022/23,51,Friday,N,N,N,Summer
20221224,2022-12-24,24,12,December,Q4,2022,FY2022/23,51,Saturday,Y,N,N,Summer
20221225,2022-12-25,25,12,December,Q4,2022,FY2022/23,51,Sunday,Y,Y,N,Summer
20221226,2022-12-26,26,12,December,Q4,2022,FY2022/23,52,Monday,N,Y,N,Summer
20221227,2022-12-27,27,12,December,Q4,2022,FY2022/23,52,Tuesday,N,N,N,Summer
20221228,2022-12-28,28,12,December,Q4,2022,FY2022/23,52,Wednesday,N,N,N,Summer
20221229,2022-12-29,29,12,December,Q4,2022,FY2022/23,52,Thursday,N,N,N,Summer
20221230,2022-12-30,30,12,December,Q4,2022,FY2022/23,52,Friday,N,N,N,Summer
20221231,2022-12-31,31,12,December,Q4,2022,FY2022/23,52,Saturday,Y,N,N,Summer
20230101,2023-01-01,1,1,January,Q1,2023,FY2022/23,52,Sunday,Y,Y,N,Summer
20230102,2023-01-02,2,1,January,Q1,2023,FY2022/23,1,Monday,N,N,N,Summer
20230103,2023-01-03,3,1,January,Q1,2023,FY2022/23,1,Tuesday,N,N,N,Summer
20230104,2023-01-04,4,1,January,Q1,2023,FY2022/23,1,Wednesday,N,N,N,Summer
20230105,2023-01-05,5,1,January,Q1,2023,FY2022/23,1,Thursday,N,N,N,Summer
20230106,2023-01-06,6,1,January,Q1,2023,FY2022/23,1,Friday,N,N,N,Summer
20230107,2023-01-07,7,1,January,Q1,2023,FY2022/23,1,Saturday,Y,N,N,Summer
20230108,2023-01-08,8,1,January,Q1,2023,FY2022/23,1,Sunday,Y,N,N,Summer
20230109,2023-01-09,9,1,January,Q1,2023,FY2022/23,2,Monday,N,N,N,Summer
20230110,2023-01-10,10,1,January,Q1,2023,FY2022/23,2,Tuesday,N,N,N,Summer
20230111,2023-01-11,11,1,January,Q1,2023,FY2022/23,2,Wednesday,N,N,N,Summer
20230112,2023-01-12,12,1,January,Q1,2023,FY2022/23,2,Thursday,N,N,N,Summer
20230113,2023-01-13,13,1,January,Q1,2023,FY2022/23,2,Friday,N,N,N,Summer
20230114,2023-01-14,14,1,January,Q1,2023,FY2022/23,2,Saturday,Y,N,N,Summer
20230115,2023-01-15,15,1,January,Q1,2023,FY2022/23,2,Sunday,Y,N,N,Summer
20230116,2023-01-16,16,1,January,Q1,2023,FY2022/23,3,Monday,N,N,N,Summer
20230117,2023-01-17,17,1,January,Q1,2023,FY2022/23,3,Tuesday,N,N,N,Summer
20230118,2023-01-18,18,1,January,Q1,2023,FY2022/23,3,Wednesday,N,N,N,Summer
20230119,2023-01-19,19,1,January,Q1,2023,FY2022/23,3,Thursday,N,N,N,Summer
20230120,2023-01-20,20,1,January,Q1,2023,FY2022/23,3,Friday,N,N,N,Summer
20230121,2023-01-21,21,1,January,Q1,2023,FY2022/23,3,Saturday,Y,N,N,Summer
20230122,2023-01-22,22,1,January,Q1,2023,FY2022/23,3,Sunday,Y,N,N,Summer
20230123,2023-01-23,23,1,January,Q1,2023,FY2022/23,4,Monday,N,N,N,Summer
20230124,2023-01-24,24,1,January,Q1,2023,FY2022/23,4,Tuesday,N,N,N,Summer
20230125,2023-01-25,25,1,January,Q1,2023,FY2022/23,4,Wednesday,N,N,N,Summer
20230126,2023-01-26,26,1,January,Q1,2023,FY2022/23,4,Thursday,N,Y,N,Summer
20230127,2023-01-27,27,1,January,Q1,2023,FY2022/23,4,Friday,N,N,N,Summer
20230128,2023-01-28,28,1,January,Q1,2023,FY2022/23,4,Saturday,Y,N,N,Summer
20230129,2023-01-29,29,1,January,Q1,2023,FY2022/23,4,Sunday,Y,N,N,Summer
20230130,2023-01-30,30,1,January,Q1,2023,FY2022/23,5,Monday,N,N,N,Summer
20230131,2023-01-31,31,1,January,Q1,2023,FY2022/23,5,Tuesday,N,N,N,Summer
20230201,2023-02-01,1,2,February,Q1,2023,FY2022/23,5,Wednesday,N,N,N,Summer
20230202,2023-02-02,2,2,February,Q1,2023,FY2022/23,5,Thursday,N,N,N,Summer
20230203,2023-02-03,3,2,February,Q1,2023,FY2022/23,5,Friday,N,N,N,Summer
20230204,2023-02-04,4,2,February,Q1,2023,FY2022/23,5,Saturday,Y,N,N,Summer
20230205,2023-02-05,5,2,February,Q1,2023,FY2022/23,5,Sunday,Y,N,N,Summer
20230206,2023-02-06,6,2,February,Q1,2023,FY2022/23,6,Monday,N,N,N,Summer
20230207,2023-02-07,7,2,February,Q1,2023,FY2022/23,6,Tuesday,N,N,N,Summer
20230208,2023-02-08,8,2,February,Q1,2023,FY2022/23,6,Wednesday,N,N,N,Summer
20230209,2023-02-09,9,2,February,Q1,2023,FY2022/23,6,Thursday,N,N,N,Summer
20230210,2023-02-10,10,2,February,Q1,2023,FY2022/23,6,Friday,N,N,N,Summer
20230211,2023-02-11,11,2,February,Q1,2023,FY2022/23,6,Saturday,Y,N,N,Summer
20230212,2023-02-12,12,2,February,Q1,2023,FY2022/23,6,Sunday,Y,N,N,Summer
20230213,2023-02-13,13,2,February,Q1,2023,FY2022/23,7,Monday,N,N,N,Summer
20230214,2023-02-14,14,2,February,Q1,2023,FY2022/23,7,Tuesday,N,N,N,Summer
20230215,2023-02-15,15,2,February,Q1,2023,FY2022/23,7,Wednesday,N,N,N,Summer
20230216,2023-02-16,16,2,February,Q1,2023,FY2022/23,7,Thursday,N,N,N,Summer
20230217,2023-02-17,17,2,February,Q1,2023,FY2022/23,7,Friday,N,N,N,Summer
20230218,2023-02-18,18,2,February,Q1,2023,FY2022/23,7,Saturday,Y,N,N,Summer
20230219,2023-02-19,19,2,February,Q1,2023,FY2022/23,7,Sunday,Y,N,N,Summer
20230220,2023-02-20,20,2,February,Q1,2023,FY2022/23,8,Monday,N,N,N,Summer
20230221,2023-02-21,21,2,February,Q1,2023,FY2022/23,8,Tuesday,N,N,N,Summer
20230222,2023-02-22,22,2,February,Q1,2023,FY2022/23,8,Wednesday,N,N,N,Summer
20230223,2023-02-23,23,2,February,Q1,2023,FY2022/23,8,Thursday,N,N,N,Summer
20230224,2023-02-24,24,2,February,Q1,2023,FY2022/23,8,Friday,N,N,N,Summer
20230225,2023-02-25,25,2,February,Q1,2023,FY2022/23,8,Saturday,Y,N,N,Summer
20230226,2023-02-26,26,2,February,Q1,2023,FY2022/23,8,Sunday,Y,N,N,Summer
20230227,2023-02-27,27,2,February,Q1,2023,FY2022/23,9,Monday,N,N,N,Summer
20230228,2023-02-28,28,2,February,Q1,2023,FY2022/23,9,Tuesday,N,N,N,Summer
20230301,2023-03-01,1,3,March,Q1,2023,FY2022/23,9,Wednesday,N,N,N,Autumn
20230302,2023-03-02,2,3,March,Q1,2023,FY2022/23,9,Thursday,N,N,N,Autumn
20230303,2023-03-03,3,3,March,Q1,2023,FY2022/23,9,Friday,N,N,N,Autumn
20230304,2023-03-04,4,3,March,Q1,2023,FY2022/23,9,Saturday,Y,N,N,Autumn
20230305,2023-03-05,5,3,March,Q1,2023,FY2022/23,9,Sunday,Y,N,N,Autumn
20230306,2023-03-06,6,3,March,Q1,2023,FY2022/23,10,Monday,N,N,N,Autumn
20230307,2023-03-07,7,3,March,Q1,2023,FY2022/23,10,Tuesday,N,N,N,Autumn
20230308,2023-03-08,8,3,March,Q1,2023,FY2022/23,10,Wednesday,N,N,N,Autumn
20230309,2023-03-09,9,3,March,Q1,2023,FY2022/23,10,Thursday,N,N,N,Autumn
20230310,2023-03-10,10,3,March,Q1,2023,FY2022/23,10,Friday,N,N,N,Autumn
20230311,2023-03-11,11,3,March,Q1,2023,FY2022/23,10,Saturday,Y,N,N,Autumn
20230312,2023-03-12,12,3,March,Q1,2023,FY2022/23,10,Sunday,Y,N,N,Autumn
20230313,2023-03-13,13,3,March,Q1,2023,FY2022/23,11,Monday,N,N,N,Autumn
20230314,2023-03-14,14,3,March,Q1,2023,FY2022/23,11,Tuesday,N,N,N,Autumn
20230315,2023-03-15,15,3,March,Q1,2023,FY2022/23,11,Wednesday,N,N,N,Autumn
20230316,2023-03-16,16,3,March,Q1,2023,FY2022/23,11,Thursday,N,N,N,Autumn
20230317,2023-03-17,17,3,March,Q1,2023,FY2022/23,11,Friday,N,N,N,Autumn
20230318,2023-03-18,18,3,March,Q1,2023,FY2022/23,11,Saturday,Y,N,N,Autumn
20230319,2023-03-19,19,3,March,Q1,2023,FY2022/23,11,Sunday,Y,N,N,Autumn
20230320,2023-03-20,20,3,March,Q1,2023,FY2022/23,12,Monday,N,N,N,Autumn
20230321,2023-03-21,21,3,March,Q1,2023,FY2022/23,12,Tuesday,N,N,N,Autumn
20230322,2023-03-22,22,3,March,Q1,2023,FY2022/23,12,Wednesday,N,N,N,Autumn
20230323,2023-03-23,23,3,March,Q1,2023,FY2022/23,12,Thursday,N,N,N,Autumn
20230324,2023-03-24,24,3,March,Q1,2023,FY2022/23,12,Friday,N,N,N,Autumn
20230325,2023-03-25,25,3,March,Q1,2023,FY2022/23,12,Saturday,Y,N,N,Autumn
20230326,2023-03-26,26,3,March,Q1,2023,FY2022/23,12,Sunday,Y,N,N,Autumn
20230327,2023-03-27,27,3,March,Q1,2023,FY2022/23,13,Monday,N,N,N,Autumn
20230328,2023-03-28,28,3,March,Q1,2023,FY2022/23,13,Tuesday,N,N,N,Autumn
20230329,2023-03-29,29,3,March,Q1,2023,FY2022/23,13,Wednesday,N,N,N,Autumn
20230330,2023-03-30,30,3,March,Q1,2023,FY2022/23,13,Thursday,N,N,N,Autumn
20230331,2023-03-31,31,3,March,Q1,2023,FY2022/23,13,Friday,N,N,N,Autumn
20230401,2023-04-01,1,4,April,Q2,2023,FY2022/23,13,Saturday,Y,N,N,Autumn
20230402,2023-04-02,2,4,April,Q2,2023,FY2022/23,13,Sunday,Y,N,N,Autumn
20230403,2023-04-03,3,4,April,Q2,2023,FY2022/23,14,Monday,N,N,N,Autumn
20230404,2023-04-04,4,4,April,Q2,2023,FY2022/23,14,Tuesday,N,N,N,Autumn
20230405,2023-04-05,5,4,April,Q2,2023,FY2022/23,14,Wednesday,N,N,N,Autumn
20230406,2023-04-06,6,4,April,Q2,2023,FY2022/23,14,Thursday,N,N,N,Autumn
20230407,2023-04-07,7,4,April,Q2,2023,FY2022/23,14,Friday,N,Y,N,Autumn
20230408,2023-04-08,8,4,April,Q2,2023,FY2022/23,14,Saturday,Y,N,N,Autumn
20230409,2023-04-09,9,4,April,Q2,2023,FY2022/23,14,Sunday,Y,N,N,Autumn
20230410,2023-04-10,10,4,April,Q2,2023,FY2022/23,15,Monday,N,Y,N,Autumn
20230411,2023-04-11,11,4,April,Q2,2023,FY2022/23,15,Tuesday,N,N,N,Autumn
20230412,2023-04-12,12,4,April,Q2,2023,FY2022/23,15,Wednesday,N,N,N,Autumn
20230413,2023-04-13,13,4,April,Q2,2023,FY2022/23,15,Thursday,N,N,N,Autumn
20230414,2023-04-14,14,4,April,Q2,2023,FY2022/23,15,Friday,N,N,N,Autumn
20230415,2023-04-15,15,4,April,Q2,2023,FY2022/23,15,Saturday,Y,N,N,Autumn
20230416,2023-04-16,16,4,April,Q2,2023,FY2022/23,15,Sunday,Y,N,N,Autumn
20230417,2023-04-17,17,4,April,Q2,2023,FY2022/23,16,Monday,N,N,N,Autumn
20230418,2023-04-18,18,4,April,Q2,2023,FY2022/23,16,Tuesday,N,N,N,Autumn
20230419,2023-04-19,19,4,April,Q2,2023,FY2022/23,16,Wednesday,N,N,N,Autumn
20230420,2023-04-20,20,4,April,Q2,2023,FY2022/23,16,Thursday,N,N,N,Autumn
20230421,2023-04-21,21,4,April,Q2,2023,FY2022/23,16,Friday,N,N,N,Autumn
20230422,2023-04-22,22,4,April,Q2,2023,FY2022/23,16,Saturday,Y,N,N,Autumn
20230423,2023-04-23,23,4,April,Q2,2023,FY2022/23,16,Sunday,Y,N,N,Autumn
20230424,2023-04-24,24,4,April,Q2,2023,FY2022/23,17,Monday,N,N,N,Autumn
20230425,2023-04-25,25,4,April,Q2,2023,FY2022/23,17,Tuesday,N,Y,N,Autumn
20230426,2023-04-26,26,4,April,Q2,2023,FY2022/23,17,Wednesday,N,N,N,Autumn
20230427,2023-04-27,27,4,April,Q2,2023,FY2022/23,17,Thursday,N,N,N,Autumn
20230428,2023-04-28,28,4,April,Q2,2023,FY2022/23,17,Friday,N,N,N,Autumn
20230429,2023-04-29,29,4,April,Q2,2023,FY2022/23,17,Saturday,Y,N,N,Autumn
20230430,2023-04-30,30,4,April,Q2,2023,FY2022/23,17,Sunday,Y,N,N,Autumn
20230501,2023-05-01,1,5,May,Q2,2023,FY2022/23,18,Monday,N,N,N,Autumn
20230502,2023-05-02,2,5,May,Q2,2023,FY2022/23,18,Tuesday,N,N,N,Autumn
20230503,2023-05-03,3,5,May,Q2,2023,FY2022/23,18,Wednesday,N,N,N,Autumn
